id;default;idade;sexo;dependentes;escolaridade;estado_civil;salario_anual;cant_bienes
717017808;0;62;M;0;sem educacao formal;solteiro;50.000;6
823615983;1;54;M;2;sem educacao formal;solteiro;50.000;2
807587433;1;56;F;2;doutorado;casado;40.000;4
709987683;1;46;F;4;mestrado;casado;50.000;4
714435408;0;57;M;3;ensino medio;solteiro;70.000;4
718994583;0;48;F;2;graduacao;solteiro;40.000;3
793616883;0;39;F;5;mestrado;solteiro;40.000;5
779978283;0;45;F;3;ensino medio;casado;50.000;4
713370033;1;53;F;0;mestrado;solteiro;40.000;4
710482533;0;26;M;0;na;casado;120.000;4
778830933;0;40;M;3;mestrado;casado;70.000;3
736145283;0;43;M;2;graduacao;casado;70.000;6
778718658;0;33;F;2;ensino medio;divorciado;50.000;3
719482008;0;45;M;1;sem educacao formal;solteiro;60.000;5
715004808;0;49;F;2;ensino medio;casado;40.000;5
720014358;0;38;F;1;doutorado;solteiro;40.000;5
718208358;0;43;M;5;sem educacao formal;casado;120.000;4
713380308;0;42;F;4;sem educacao formal;solteiro;40.000;6
716477133;0;42;F;4;sem educacao formal;solteiro;40.000;3
713949858;1;39;F;2;doutorado;casado;40.000;4
827619933;0;48;M;2;sem educacao formal;solteiro;50.000;3
779135808;0;56;F;2;doutorado;solteiro;50.000;5
719751483;1;39;F;2;sem educacao formal;solteiro;40.000;4
708219858;0;39;M;2;mestrado;solteiro;50.000;6
779681433;1;48;F;3;mestrado;casado;50.000;6
720169383;0;52;F;2;graduacao;casado;50.000;3
718056033;0;44;F;3;ensino medio;casado;40.000;5
789226683;0;44;M;1;na;casado;60.000;6
822902508;0;41;F;3;graduacao;solteiro;50.000;3
780462183;0;44;M;2;na;solteiro;70.000;5
715502808;0;42;M;3;ensino medio;casado;70.000;4
788755158;0;49;M;3;ensino medio;casado;60.000;4
780038058;1;38;F;0;ensino medio;solteiro;40.000;3
709536483;1;57;M;3;mestrado;casado;60.000;5
712563408;1;33;M;2;sem educacao formal;solteiro;50.000;1
771222558;0;45;F;3;mestrado;na;40.000;6
708145908;0;61;F;0;mestrado;casado;50.000;3
717755058;0;41;F;4;doutorado;solteiro;40.000;4
789109983;0;40;F;3;ensino medio;divorciado;50.000;4
802600233;0;51;F;2;mestrado;solteiro;50.000;5
720449208;0;34;F;1;graduacao;casado;40.000;6
719557983;0;42;M;4;sem educacao formal;casado;60.000;5
766111383;0;38;F;2;ensino medio;casado;50.000;4
789367083;0;41;F;2;sem educacao formal;solteiro;40.000;5
710538183;0;53;F;3;mestrado;divorciado;40.000;3
708534033;0;45;F;3;mestrado;solteiro;50.000;5
716739258;0;43;F;4;na;solteiro;40.000;5
788940558;0;41;F;3;mestrado;casado;40.000;6
714722808;0;50;M;1;graduacao;casado;70.000;5
713249883;0;51;F;2;sem educacao formal;casado;50.000;6
714207483;0;47;M;3;mestrado;casado;70.000;6
720068808;0;41;F;2;mestrado;casado;40.000;3
778601733;1;55;F;3;ensino medio;solteiro;50.000;5
709779258;0;53;F;3;doutorado;casado;40.000;4
713696808;1;46;F;3;ensino medio;casado;40.000;3
720044658;1;53;M;1;doutorado;solteiro;60.000;6
716373483;1;48;F;5;mestrado;casado;40.000;4
714305508;0;46;F;3;sem educacao formal;casado;50.000;6
712202433;0;46;F;2;ensino medio;solteiro;40.000;3
716600733;1;47;F;4;na;casado;40.000;3
778372158;0;49;F;5;ensino medio;casado;50.000;6
714176133;0;47;F;1;sem educacao formal;solteiro;40.000;5
708969633;0;42;M;4;sem educacao formal;na;70.000;6
715765758;0;54;F;2;sem educacao formal;solteiro;40.000;5
803097333;0;41;M;2;mestrado;casado;70.000;3
710411358;1;39;F;4;graduacao;casado;50.000;4
715660308;1;54;F;3;graduacao;casado;40.000;5
711866358;0;42;F;3;ensino medio;solteiro;50.000;4
710738883;0;52;F;3;ensino medio;casado;40.000;4
717822108;0;60;F;0;sem educacao formal;solteiro;40.000;3
714407058;0;40;M;3;sem educacao formal;divorciado;70.000;3
710744433;0;48;F;1;sem educacao formal;solteiro;40.000;5
778959258;1;51;F;1;na;casado;40.000;5
713320008;0;48;M;3;mestrado;solteiro;70.000;3
766795983;0;46;F;1;na;solteiro;40.000;4
716256483;0;50;F;2;mestrado;solteiro;50.000;6
712364283;0;54;F;2;doutorado;casado;50.000;5
714620358;1;37;F;2;mestrado;divorciado;40.000;3
709145958;1;43;F;3;na;casado;40.000;2
709787733;0;54;F;4;graduacao;solteiro;50.000;3
809071083;0;60;F;1;mestrado;solteiro;40.000;4
721165608;0;51;M;2;mestrado;casado;60.000;3
716668308;1;39;F;4;ensino medio;solteiro;50.000;3
708760458;0;47;M;1;ensino medio;solteiro;70.000;4
720333783;0;51;F;2;na;casado;40.000;3
789212883;1;30;F;1;sem educacao formal;divorciado;40.000;6
711341433;0;34;F;2;mestrado;solteiro;50.000;6
720235608;0;60;F;0;mestrado;na;40.000;4
716890533;0;49;F;2;sem educacao formal;solteiro;40.000;6
708491508;0;51;M;2;na;solteiro;60.000;3
718542858;0;50;M;1;ensino medio;casado;70.000;6
717750858;0;32;F;2;doutorado;solteiro;40.000;3
712450008;1;50;F;2;doutorado;casado;50.000;5
827628408;0;40;M;4;mestrado;casado;70.000;3
713492583;1;34;F;2;mestrado;casado;40.000;5
718054833;0;50;M;2;na;solteiro;120.000;6
788770908;0;45;M;4;graduacao;casado;60.000;6
710175783;0;45;F;3;ensino medio;solteiro;50.000;4
715429608;0;45;F;3;graduacao;casado;40.000;4
714058308;1;43;F;5;sem educacao formal;solteiro;40.000;5
717965808;0;65;M;0;na;solteiro;50.000;5
709265208;0;47;F;4;mestrado;solteiro;40.000;4
713114133;1;42;F;2;sem educacao formal;solteiro;40.000;4
721349883;0;51;F;4;mestrado;solteiro;40.000;3
758965158;0;44;M;5;ensino medio;solteiro;70.000;4
749722908;0;43;M;2;doutorado;casado;120.000;3
709495833;1;44;F;2;mestrado;solteiro;40.000;5
717575958;1;50;F;1;doutorado;casado;50.000;6
714406158;1;53;F;3;ensino medio;divorciado;50.000;4
767243208;0;42;F;3;mestrado;solteiro;40.000;3
711515433;0;55;F;2;na;solteiro;40.000;3
720190908;0;59;M;1;ensino medio;solteiro;60.000;6
818814933;0;58;F;1;na;solteiro;50.000;3
719794383;0;60;F;2;graduacao;casado;40.000;6
709766808;0;49;F;2;sem educacao formal;casado;50.000;4
709666908;0;42;F;4;mestrado;divorciado;50.000;3
794653983;0;44;F;3;mestrado;casado;40.000;3
716593533;0;56;M;1;ensino medio;solteiro;70.000;4
714113658;0;52;M;2;na;solteiro;70.000;3
708776658;0;54;M;2;na;casado;70.000;6
712225008;0;55;M;2;mestrado;casado;60.000;6
787450758;0;57;M;1;na;solteiro;60.000;3
789099783;0;43;F;2;na;casado;40.000;6
711751533;0;47;F;4;mestrado;casado;40.000;3
708367908;0;56;F;1;sem educacao formal;casado;40.000;6
714951858;0;44;F;2;mestrado;casado;40.000;5
720436008;0;54;F;1;doutorado;na;40.000;4
718984533;0;37;M;3;mestrado;solteiro;70.000;6
716982483;0;49;F;2;mestrado;casado;40.000;3
708681708;1;51;F;2;na;solteiro;40.000;5
720202008;0;47;F;5;na;solteiro;50.000;4
714483033;0;45;F;5;na;casado;50.000;3
711468708;1;38;F;4;ensino medio;solteiro;50.000;4
821724483;1;48;M;4;na;solteiro;50.000;2
716402508;0;49;F;3;mestrado;na;40.000;4
721189008;0;41;M;4;mestrado;casado;70.000;4
712867983;0;54;F;2;sem educacao formal;solteiro;40.000;6
713814408;0;39;M;2;sem educacao formal;solteiro;70.000;6
716671983;0;38;M;0;ensino medio;solteiro;70.000;3
708252108;0;64;M;0;graduacao;solteiro;50.000;6
717212958;0;55;M;2;doutorado;solteiro;70.000;6
713048733;0;50;M;2;sem educacao formal;casado;120.000;3
779841483;1;55;F;1;doutorado;casado;50.000;1
710701233;0;44;F;5;mestrado;solteiro;50.000;3
718837683;0;55;M;2;ensino medio;solteiro;120.000;6
718127958;0;58;M;0;mestrado;divorciado;50.000;4
718685358;0;51;F;2;sem educacao formal;solteiro;40.000;6
771559158;0;58;M;3;sem educacao formal;na;70.000;3
710138883;1;47;F;3;mestrado;na;40.000;5
711197658;0;53;F;1;doutorado;solteiro;50.000;5
709045683;0;42;F;3;sem educacao formal;casado;50.000;3
708272808;0;45;M;5;mestrado;solteiro;40.000;4
720292983;0;60;F;0;mestrado;casado;40.000;6
709112508;1;42;F;3;graduacao;solteiro;40.000;3
712840608;0;55;F;2;sem educacao formal;casado;40.000;6
788920308;0;51;F;2;ensino medio;casado;40.000;3
718160358;1;51;F;1;mestrado;casado;40.000;5
719325783;1;65;M;2;na;solteiro;40.000;4
712885533;0;50;M;4;mestrado;casado;70.000;6
719268333;0;49;F;3;sem educacao formal;casado;40.000;5
721004133;0;38;F;2;mestrado;solteiro;40.000;6
714103908;0;54;F;3;doutorado;solteiro;40.000;4
771502383;0;54;F;1;ensino medio;casado;40.000;3
713014533;0;54;F;3;na;solteiro;50.000;6
713980383;1;49;F;3;mestrado;solteiro;50.000;1
711294258;0;43;F;1;mestrado;solteiro;40.000;3
719954733;0;43;M;2;mestrado;casado;70.000;5
711561933;0;57;F;1;sem educacao formal;divorciado;40.000;6
826077033;1;46;F;2;na;casado;40.000;1
711555483;0;43;F;3;ensino medio;na;50.000;3
715194183;1;53;F;2;na;solteiro;40.000;3
716929233;0;43;F;3;doutorado;solteiro;50.000;3
709014558;0;49;M;2;sem educacao formal;casado;60.000;3
710636208;0;51;M;3;sem educacao formal;casado;120.000;3
815525508;0;46;F;3;ensino medio;na;40.000;2
718746933;0;56;F;3;ensino medio;casado;40.000;6
715686183;0;46;F;4;mestrado;solteiro;50.000;6
741778458;0;54;F;2;na;solteiro;40.000;3
801056358;0;51;M;1;ensino medio;solteiro;70.000;6
709486158;0;33;F;3;mestrado;casado;40.000;5
713826183;1;41;M;3;ensino medio;na;50.000;4
803342358;0;55;M;3;mestrado;casado;60.000;3
780292683;1;55;M;1;sem educacao formal;solteiro;120.000;3
788646858;0;41;F;3;mestrado;casado;40.000;6
711116133;1;50;F;1;sem educacao formal;solteiro;40.000;3
708584208;1;36;F;2;mestrado;na;40.000;5
789097833;0;39;F;0;ensino medio;solteiro;40.000;4
709443633;0;38;F;1;sem educacao formal;casado;40.000;5
767280633;0;46;F;2;mestrado;na;40.000;5
713096583;1;40;F;1;ensino medio;solteiro;40.000;4
721033908;0;58;M;1;sem educacao formal;solteiro;60.000;6
756025233;1;43;F;4;sem educacao formal;solteiro;40.000;5
711977508;1;56;F;2;sem educacao formal;solteiro;40.000;1
772076208;0;58;M;4;graduacao;solteiro;70.000;6
710666583;1;29;F;1;sem educacao formal;solteiro;40.000;3
712369308;1;48;F;4;doutorado;divorciado;50.000;4
794784633;0;61;F;0;sem educacao formal;solteiro;50.000;6
716437533;0;51;M;2;graduacao;solteiro;70.000;5
715109508;0;44;F;3;graduacao;casado;50.000;3
795392433;0;35;F;2;sem educacao formal;solteiro;50.000;3
712721358;1;48;F;3;sem educacao formal;divorciado;40.000;5
720118908;0;26;M;0;mestrado;casado;40.000;5
799486158;0;39;F;1;mestrado;casado;40.000;4
718980633;0;38;M;2;graduacao;casado;70.000;3
717336408;1;51;F;1;doutorado;solteiro;40.000;5
709546608;0;37;F;2;sem educacao formal;casado;40.000;6
823624158;0;53;F;2;doutorado;solteiro;50.000;3
771688983;0;53;F;2;ensino medio;solteiro;40.000;4
708701358;0;39;F;2;sem educacao formal;solteiro;40.000;3
712048008;0;56;F;4;ensino medio;solteiro;50.000;3
710712783;0;52;F;4;na;casado;40.000;3
716626008;0;51;F;2;mestrado;divorciado;50.000;4
718284408;0;43;F;3;na;casado;40.000;5
717414933;0;51;F;1;ensino medio;solteiro;40.000;3
713032233;0;53;F;2;mestrado;solteiro;40.000;5
714234858;0;54;F;3;ensino medio;casado;40.000;5
714818058;0;36;F;4;ensino medio;casado;50.000;3
708731658;1;53;F;0;ensino medio;casado;40.000;3
708706833;1;39;F;3;sem educacao formal;divorciado;50.000;4
780100533;0;46;M;3;mestrado;casado;70.000;5
711712983;0;56;M;2;mestrado;solteiro;70.000;6
712549758;0;40;F;4;mestrado;casado;50.000;6
713348433;0;42;F;3;ensino medio;solteiro;50.000;6
820599333;0;43;F;5;mestrado;solteiro;40.000;6
787261008;0;43;M;1;doutorado;na;60.000;4
778343958;0;47;F;3;mestrado;casado;40.000;3
788407833;0;49;F;4;mestrado;solteiro;50.000;5
760807608;0;48;F;4;sem educacao formal;casado;40.000;5
771108933;0;47;F;4;mestrado;casado;40.000;5
715954158;1;48;M;3;doutorado;casado;50.000;3
715499058;1;36;F;2;ensino medio;casado;50.000;4
717995958;0;47;F;3;na;casado;50.000;5
718736883;0;49;F;3;sem educacao formal;solteiro;40.000;4
721045608;0;51;F;3;ensino medio;casado;40.000;6
715215108;0;54;F;2;na;casado;40.000;4
795823383;0;43;F;4;mestrado;solteiro;40.000;5
718338708;0;49;F;1;mestrado;casado;50.000;5
713588958;0;40;F;4;na;solteiro;40.000;4
710120358;0;40;M;3;na;casado;60.000;6
809582058;0;48;M;2;na;na;50.000;5
709199358;1;60;M;1;sem educacao formal;casado;40.000;1
821889858;1;50;F;1;doutorado;solteiro;50.000;6
815324433;0;46;F;4;ensino medio;casado;40.000;6
793656633;0;35;F;3;sem educacao formal;casado;50.000;3
713246208;0;65;M;1;na;solteiro;50.000;6
711493158;0;52;M;3;mestrado;solteiro;60.000;5
721163133;0;44;M;2;mestrado;solteiro;50.000;6
826417233;0;35;F;4;graduacao;casado;40.000;3
711619608;0;45;M;3;mestrado;casado;70.000;6
712244733;0;56;F;1;na;casado;40.000;4
709638783;0;50;F;1;ensino medio;casado;50.000;4
720296808;1;52;F;3;mestrado;casado;50.000;3
718926258;0;37;F;1;ensino medio;solteiro;50.000;4
714706083;0;44;M;2;graduacao;casado;60.000;5
721473783;0;35;F;3;mestrado;casado;40.000;3
712230408;0;42;M;4;sem educacao formal;casado;120.000;3
716186883;0;48;F;4;graduacao;casado;50.000;3
715204083;0;47;F;4;doutorado;solteiro;40.000;3
709283358;1;43;F;4;na;casado;40.000;6
817887408;0;39;F;1;sem educacao formal;solteiro;40.000;3
789481233;1;39;M;2;ensino medio;casado;50.000;5
718184883;0;48;F;3;ensino medio;casado;40.000;5
821157183;0;42;F;5;na;casado;40.000;5
709837308;0;34;F;3;mestrado;solteiro;50.000;6
779491908;0;47;F;4;doutorado;na;50.000;5
718399233;0;43;F;4;graduacao;solteiro;50.000;6
779447358;0;50;F;2;mestrado;casado;40.000;3
710661333;1;55;F;2;na;solteiro;50.000;4
789114408;0;50;F;1;doutorado;solteiro;50.000;3
710570058;1;44;F;1;mestrado;solteiro;40.000;3
712681608;0;54;F;3;sem educacao formal;solteiro;40.000;5
709086933;0;40;F;3;graduacao;solteiro;40.000;4
709179708;0;40;M;2;mestrado;divorciado;60.000;3
711206958;0;41;F;3;ensino medio;divorciado;50.000;3
823928058;0;52;F;2;sem educacao formal;casado;40.000;3
796330983;0;41;F;4;mestrado;solteiro;40.000;3
771284658;1;47;F;1;na;casado;40.000;6
779307558;0;53;F;1;graduacao;na;50.000;4
788846508;0;48;F;4;sem educacao formal;casado;50.000;6
783500283;0;62;M;0;mestrado;na;70.000;5
802247658;1;59;M;2;sem educacao formal;solteiro;50.000;4
795573333;0;41;M;3;ensino medio;casado;70.000;6
721366308;0;50;M;3;na;solteiro;50.000;4
720377433;0;38;F;3;mestrado;casado;40.000;4
711243108;0;50;M;1;doutorado;casado;70.000;5
789351783;0;40;F;5;mestrado;casado;40.000;3
719699208;0;39;F;4;sem educacao formal;solteiro;40.000;5
720774183;0;40;F;1;ensino medio;divorciado;40.000;6
713590158;1;41;M;4;mestrado;solteiro;60.000;5
715547058;1;35;F;0;mestrado;casado;40.000;4
815596608;0;48;F;5;sem educacao formal;casado;50.000;4
718921683;0;49;M;4;na;casado;70.000;6
720031908;0;55;M;2;doutorado;casado;60.000;5
716716083;0;58;M;3;na;solteiro;70.000;6
819969933;0;43;F;2;ensino medio;solteiro;50.000;4
714382608;0;35;F;2;mestrado;casado;40.000;4
720092283;0;40;F;3;mestrado;solteiro;40.000;4
720531633;1;55;F;1;mestrado;na;40.000;4
718508883;1;43;F;3;na;solteiro;40.000;6
708794133;0;46;F;4;ensino medio;na;40.000;3
713447583;0;48;F;3;ensino medio;solteiro;50.000;5
716107158;1;32;F;0;mestrado;solteiro;40.000;5
712713108;0;61;F;0;mestrado;casado;50.000;6
719245083;0;53;F;1;sem educacao formal;solteiro;40.000;4
708269583;0;42;F;3;sem educacao formal;divorciado;40.000;6
720234708;1;45;M;2;ensino medio;solteiro;120.000;6
709436883;0;56;F;2;sem educacao formal;solteiro;50.000;6
714140133;0;42;F;4;mestrado;na;40.000;3
716136333;1;40;F;4;sem educacao formal;solteiro;40.000;5
715031433;0;57;M;2;mestrado;casado;70.000;6
810667158;0;40;M;2;ensino medio;divorciado;50.000;3
715253433;0;48;M;4;na;solteiro;70.000;5
809937933;0;42;F;3;mestrado;casado;50.000;4
708997833;0;49;F;4;doutorado;solteiro;50.000;5
718296558;1;44;F;4;na;casado;50.000;4
780086658;1;43;M;4;doutorado;na;60.000;3
708754833;0;48;F;3;sem educacao formal;solteiro;50.000;3
788638908;0;43;F;2;mestrado;divorciado;40.000;4
715607958;0;45;F;2;mestrado;casado;40.000;6
708515358;0;40;F;1;ensino medio;casado;40.000;6
716357058;0;53;M;3;sem educacao formal;solteiro;70.000;4
714569958;0;38;F;2;na;solteiro;40.000;6
716822583;0;39;F;2;ensino medio;solteiro;40.000;4
721109358;0;39;M;3;ensino medio;casado;60.000;6
827635083;0;59;F;0;mestrado;na;50.000;4
715492983;0;40;M;3;doutorado;casado;120.000;4
712234308;0;54;F;3;mestrado;casado;50.000;6
708334158;0;46;F;3;mestrado;divorciado;40.000;4
812488608;0;44;F;3;graduacao;na;40.000;6
793345008;0;44;F;3;sem educacao formal;solteiro;40.000;4
715487733;1;44;F;4;mestrado;casado;50.000;6
788856408;0;50;F;5;sem educacao formal;casado;50.000;5
708154833;1;39;F;2;mestrado;solteiro;40.000;1
721147383;0;37;F;2;ensino medio;solteiro;40.000;4
803973483;0;49;F;3;na;solteiro;40.000;4
788941983;1;36;F;3;mestrado;solteiro;50.000;1
715603233;0;53;F;3;sem educacao formal;casado;50.000;6
709945458;0;52;M;3;sem educacao formal;solteiro;60.000;3
714614133;1;53;F;3;na;casado;40.000;3
768167358;0;37;M;4;doutorado;solteiro;60.000;6
737967708;0;52;F;1;na;casado;50.000;5
712920633;0;49;F;2;na;casado;50.000;4
780373233;0;39;F;4;na;solteiro;40.000;5
721384308;0;39;F;1;sem educacao formal;casado;50.000;4
712242633;0;42;F;2;na;solteiro;40.000;6
713610933;0;40;F;2;sem educacao formal;casado;40.000;3
714257958;0;41;F;3;doutorado;solteiro;40.000;4
772172883;0;46;F;2;sem educacao formal;na;50.000;6
720204558;0;45;F;2;ensino medio;casado;40.000;4
779635533;0;38;F;3;mestrado;solteiro;50.000;5
804658833;0;53;F;3;na;casado;40.000;5
756691608;0;37;F;3;mestrado;casado;50.000;5
806219808;0;52;M;3;graduacao;na;120.000;5
826266483;0;39;F;2;graduacao;solteiro;50.000;6
775152708;1;49;M;3;doutorado;na;70.000;2
787596558;0;50;M;1;sem educacao formal;casado;120.000;5
803205258;0;51;F;3;mestrado;solteiro;50.000;4
716041908;0;54;F;1;ensino medio;solteiro;40.000;5
708837858;0;44;F;4;doutorado;na;40.000;5
828227433;0;50;M;2;ensino medio;solteiro;60.000;6
714487458;1;49;F;5;mestrado;divorciado;50.000;6
711390333;1;59;M;0;doutorado;casado;70.000;5
787974108;1;37;F;1;ensino medio;solteiro;50.000;4
714036258;0;47;F;3;na;solteiro;40.000;4
788752833;0;52;F;2;ensino medio;divorciado;40.000;6
773108958;0;55;F;2;sem educacao formal;casado;50.000;4
782437008;0;41;F;3;graduacao;casado;50.000;6
710729358;1;40;F;2;ensino medio;solteiro;50.000;6
827423433;0;41;F;4;mestrado;divorciado;40.000;5
756919683;0;48;F;2;na;casado;40.000;6
779219208;0;38;F;2;ensino medio;solteiro;40.000;5
712342833;0;52;F;2;mestrado;casado;50.000;5
721121283;0;37;F;2;mestrado;solteiro;50.000;4
790006383;0;45;M;0;na;casado;70.000;4
756989583;0;41;M;4;mestrado;na;50.000;4
717477783;1;49;F;4;na;solteiro;40.000;1
716614683;0;49;M;3;graduacao;solteiro;60.000;5
789942033;1;43;M;4;mestrado;solteiro;60.000;5
740784258;0;47;F;2;graduacao;solteiro;40.000;4
711336033;0;26;F;0;na;solteiro;50.000;3
768141558;0;51;M;3;graduacao;solteiro;50.000;4
717179508;0;33;F;0;mestrado;solteiro;40.000;6
716520033;0;52;M;2;doutorado;casado;70.000;6
783625008;0;51;M;2;doutorado;solteiro;120.000;4
769330908;0;49;F;4;ensino medio;casado;40.000;5
789396783;0;30;F;0;ensino medio;solteiro;40.000;3
709310433;0;65;F;0;na;solteiro;40.000;3
713094483;0;43;F;3;na;casado;50.000;3
770753733;0;42;F;5;graduacao;solteiro;40.000;4
712659408;0;57;M;1;ensino medio;casado;50.000;3
768475383;0;62;F;0;na;solteiro;50.000;6
779655183;0;48;M;4;graduacao;solteiro;70.000;6
711278283;0;61;F;1;ensino medio;na;40.000;5
713345508;0;43;F;2;ensino medio;solteiro;40.000;4
711379083;0;60;F;0;doutorado;solteiro;40.000;5
789144633;0;45;M;1;mestrado;casado;70.000;3
708393633;0;41;F;0;ensino medio;casado;40.000;4
708657033;0;60;F;2;graduacao;solteiro;40.000;5
717949008;1;40;F;4;ensino medio;solteiro;50.000;5
788866983;0;63;F;0;na;solteiro;40.000;5
751283658;0;42;F;4;na;solteiro;50.000;4
718243533;0;48;M;3;doutorado;divorciado;60.000;3
779754408;0;44;M;3;mestrado;solteiro;50.000;3
794866983;0;51;F;1;doutorado;casado;50.000;6
711832533;0;42;M;3;ensino medio;solteiro;70.000;3
788552658;0;46;F;4;sem educacao formal;casado;40.000;3
715415508;0;42;F;4;mestrado;solteiro;50.000;3
719962458;0;44;F;2;mestrado;na;40.000;3
712734933;1;43;F;2;graduacao;casado;40.000;5
717410508;0;43;M;3;na;casado;60.000;4
711796683;0;50;F;2;mestrado;solteiro;40.000;5
709407933;0;51;M;3;ensino medio;solteiro;70.000;5
810493458;0;52;F;1;sem educacao formal;solteiro;50.000;6
720494058;0;51;F;2;graduacao;casado;40.000;4
717050883;0;60;F;1;ensino medio;solteiro;40.000;5
713163258;1;38;F;2;na;casado;50.000;4
715659333;0;43;F;4;ensino medio;solteiro;50.000;3
712414908;0;45;F;4;na;casado;50.000;4
720175008;0;48;F;2;doutorado;casado;50.000;3
719876808;0;43;M;3;na;divorciado;70.000;5
713334483;1;46;M;1;doutorado;solteiro;60.000;5
708360108;0;50;M;1;graduacao;solteiro;50.000;3
720676158;0;34;F;4;sem educacao formal;solteiro;50.000;6
716631708;0;56;M;2;ensino medio;casado;60.000;4
713025558;1;53;F;5;doutorado;solteiro;40.000;3
710506683;0;47;F;4;ensino medio;solteiro;50.000;3
712428333;0;49;M;3;sem educacao formal;solteiro;70.000;3
718041033;0;47;F;4;mestrado;casado;40.000;6
709169133;0;35;F;1;ensino medio;casado;50.000;3
718164858;0;42;F;4;doutorado;casado;40.000;5
809565183;1;52;F;1;mestrado;solteiro;40.000;3
778377183;0;49;M;3;mestrado;solteiro;120.000;5
712845258;0;41;M;2;sem educacao formal;casado;70.000;5
716915133;0;42;F;2;na;solteiro;40.000;5
771403008;0;52;M;2;mestrado;na;60.000;4
787441383;0;52;F;0;mestrado;casado;40.000;3
711345258;0;52;F;2;ensino medio;casado;50.000;3
713685033;1;44;F;2;mestrado;casado;40.000;3
718205283;0;48;F;3;graduacao;solteiro;50.000;6
708337683;0;51;M;2;sem educacao formal;solteiro;60.000;4
720941433;1;53;F;3;ensino medio;casado;40.000;3
710201058;0;46;F;4;mestrado;casado;40.000;3
785218458;0;44;M;2;mestrado;casado;50.000;4
770740308;0;49;F;4;mestrado;na;50.000;3
787493808;1;48;F;4;mestrado;na;40.000;5
708846183;0;48;M;4;graduacao;solteiro;60.000;4
810586833;0;38;F;3;mestrado;divorciado;50.000;6
711151383;1;34;F;1;doutorado;solteiro;40.000;3
712425258;0;46;F;4;na;solteiro;40.000;6
772063308;0;45;M;2;mestrado;solteiro;60.000;5
718574808;0;33;F;2;mestrado;solteiro;40.000;4
717131283;0;43;F;4;ensino medio;divorciado;50.000;5
798996183;0;61;F;0;na;casado;40.000;4
716831508;0;47;F;3;ensino medio;solteiro;50.000;4
715297908;1;41;F;4;graduacao;na;50.000;4
813234108;0;45;F;3;sem educacao formal;casado;40.000;4
711027183;0;50;M;4;graduacao;solteiro;50.000;4
718812708;1;57;M;2;mestrado;solteiro;120.000;5
709505808;1;45;F;3;graduacao;solteiro;50.000;5
711267633;1;50;F;3;mestrado;divorciado;40.000;5
719613783;0;51;F;1;doutorado;casado;40.000;3
719035758;0;53;F;3;sem educacao formal;divorciado;40.000;5
708473133;0;55;F;1;mestrado;casado;40.000;4
712996833;0;40;F;1;ensino medio;casado;50.000;4
720963258;1;52;F;3;graduacao;casado;40.000;3
819606258;0;48;M;4;na;casado;60.000;5
714634983;1;44;F;1;na;solteiro;50.000;3
806428908;0;60;F;1;mestrado;solteiro;50.000;3
710903358;0;65;F;0;na;solteiro;40.000;5
712676208;0;46;F;5;ensino medio;solteiro;40.000;6
709005633;1;62;M;0;ensino medio;solteiro;60.000;3
712102983;0;47;F;2;graduacao;casado;40.000;6
754480233;0;50;M;2;doutorado;divorciado;50.000;5
719042208;0;43;M;4;doutorado;na;60.000;4
716251608;0;45;F;4;na;casado;40.000;6
715537383;0;46;M;3;graduacao;solteiro;120.000;5
709460883;1;38;F;2;doutorado;casado;40.000;5
789325008;0;49;M;3;graduacao;solteiro;40.000;5
719195733;0;47;M;3;graduacao;casado;60.000;5
787665258;1;47;F;3;na;casado;40.000;1
710226708;0;55;F;2;sem educacao formal;divorciado;40.000;5
711982383;0;62;M;1;mestrado;solteiro;60.000;3
716345283;0;55;M;2;sem educacao formal;solteiro;60.000;5
816850458;1;33;M;2;na;casado;60.000;6
710842308;0;41;F;5;sem educacao formal;solteiro;50.000;4
713132133;0;54;F;1;na;casado;40.000;3
788874333;0;55;M;3;doutorado;na;120.000;3
717987258;0;43;F;3;na;solteiro;50.000;5
793712658;1;52;M;3;mestrado;casado;70.000;4
708324483;0;47;F;4;na;solteiro;40.000;3
768612258;0;52;F;3;na;solteiro;40.000;3
719659758;0;45;F;4;ensino medio;casado;50.000;6
711313158;0;50;F;4;na;solteiro;50.000;5
716483358;0;44;M;3;mestrado;solteiro;50.000;5
719829633;0;42;F;2;na;casado;40.000;5
812465958;0;53;F;3;doutorado;divorciado;50.000;5
786536808;0;51;M;2;graduacao;casado;70.000;3
807369708;0;52;M;3;graduacao;casado;120.000;3
711397533;0;52;F;2;ensino medio;casado;40.000;4
711740508;0;50;F;1;na;casado;50.000;6
715233108;0;38;M;1;graduacao;casado;60.000;4
813807258;0;50;F;2;ensino medio;casado;50.000;6
769183908;0;51;F;2;doutorado;solteiro;50.000;6
718451133;0;48;M;2;mestrado;solteiro;60.000;4
721115733;0;47;M;3;na;casado;60.000;5
720085233;1;51;F;2;doutorado;divorciado;50.000;6
717036408;0;36;F;1;sem educacao formal;solteiro;50.000;6
714427608;0;45;F;5;doutorado;casado;50.000;5
780019908;0;53;F;1;mestrado;solteiro;40.000;6
827898033;1;54;F;1;sem educacao formal;casado;50.000;4
720302883;0;53;F;3;mestrado;casado;40.000;4
715893633;0;47;F;4;doutorado;solteiro;40.000;4
720730683;0;51;F;2;mestrado;casado;50.000;5
